,myCellNumber,filename,genotype,sex,branchType,len3d,euclideanDist,tortuosity,path
0,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,2.549785715190107,1.2427223127251048,2.0517743095791103,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
1,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.0038731745165848,0.882951966382372,1.1369510604632895,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
2,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.6002518220553373,0.5214723012972157,1.1510713427389136,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
3,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.340606115671041,0.340606115671041,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
4,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.30616681896357045,0.30616681896357045,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
5,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.3834004678581758,0.13960696391463587,2.7462846917336443,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
6,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.533416552898628,1.3614022608676146,1.1263508200150847,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
7,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.5671521384718267,0.5539781603980543,1.023780681289505,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
8,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,1.4474789976115463,1.2953783912565047,1.117417896872207,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
9,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,0.627118364879809,0.5584278556585435,1.1230069534053957,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
10,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.627118364879809,0.5584278556585435,1.1230069534053957,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
11,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,0.7607216300631979,0.6213611563625524,1.2242825646142117,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
12,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,1.9374957348285509,1.7147073977119385,1.1299279033926695,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
13,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,3,1.2681450124704412,0.0,inf,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
14,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.24561456295771134,0.24561456295771134,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
15,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.1333765894337666,0.862211265767476,1.3144998614984689,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
16,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,2.9271068773951296,2.6164225836295283,1.1187439275709878,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
17,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.5883870523826763,0.5170037330415647,1.1380711874576983,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
18,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.246908055291439,0.8902794942343327,1.4005804507087043,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
19,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,1.2659810464321903,1.0899395701473311,1.1615148959690151,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
20,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.7153822440611608,0.6352098594488955,1.126214011668242,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
21,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.580116978188748,0.5300776717149573,1.0943999514484335,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
22,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.459385689027667,0.44644094763345793,1.0289954168918152,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
23,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.6388626815523812,0.531170841924776,1.2027442606551366,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
24,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,1.9940506696514093,1.6028042227496162,1.2441012079632585,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
25,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.2659810464321901,0.95951832009297,1.319392261639701,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
26,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,1.0609944619076896,0.8702469591674854,1.2191877842614713,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
27,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.6167425891120537,0.5715691325706452,1.0790341079796242,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
28,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,3,0.6152262997352708,0.0,inf,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
29,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.9000155364314829,0.5061182248050272,1.7782713451549732,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
30,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.7547755974909288,0.5061182248050272,1.4913029416826322,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
31,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,0.627118364879809,0.5024373161368009,1.2481524455660866,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
32,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.3491086824458745,1.206342043763651,1.1183467321065987,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
33,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.8111972592329029,0.5584278556585435,1.4526446899327277,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
34,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,3.3492386577504383,2.3471691111277115,1.4269268634594787,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
35,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,1.2777253631047627,1.0340074660831293,1.235702260395516,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
36,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,0.5052594163689924,0.4559544348400024,1.1081357648079275,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
37,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.34466915536104314,0.34466915536104314,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
38,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.17233457768052157,0.17233457768052157,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
39,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.543990728866125,0.2724848925368328,1.9964069339829245,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
40,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.6271183648798094,0.6092947425540834,1.0292528739883946,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
41,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.4665281038718597,0.4041604095576167,1.1543142100002053,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
42,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.29419352619133815,0.2724848925368328,1.0796691275336336,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
43,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.7163253065466465,0.2724848925368328,2.6288624660166002,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
44,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,3,1.1420179608295886,0.0,inf,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
45,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.6575831020075132,0.4404235955604153,1.4930696462136053,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
46,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.137332326985861,0.9904554104708313,1.1482923057033019,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
47,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,0.49617917549464774,0.4404235955604153,1.1265953516030094,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
48,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.5756147130948766,0.521768845137672,1.1031987027569594,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
49,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,0.5170037330415648,0.4559544348400024,1.133893419027682,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
50,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.34983616593081784,0.3337244746661742,1.0482784227340838,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
51,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.34466915536104314,0.34466915536104314,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
52,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,2,2.733180332305541,2.337858448761136,1.1690957310755454,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
53,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.24561456295771134,0.24561456295771134,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
54,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.0481253853190233,0.956126929406454,1.0962199192210602,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
55,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.5815972814471635,0.5250197728212286,1.1077626244853827,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
56,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,1.3434436714264555,1.0482703117898444,1.2815813405347942,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
57,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.2110658901776539,0.2110658901776539,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
58,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,0.6388626815523812,0.4041604095576167,1.5807156427114262,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
59,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,0.627118364879809,0.5024373161368009,1.2481524455660866,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
60,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,0,0.3834004678581758,0.2724848925368328,1.4070522012751592,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
61,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,2.143691295769957,1.803599814019487,1.1885626063536483,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
62,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,4.061188554989651,3.1448109353695335,1.2913935490727484,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
63,0,4_1_5ADVMLEG1L1_ch2.tif,wt,male,1,1.540021296044941,1.3039476912562606,1.181045302945581,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif
