enclosingFolder3,enclosingFolder2,enclosingFolder1,filename,xVoxel,yVoxel,zVoxel,unit,xPixels,yPixels,zPixels,path,voxelVolume,genotype,sex,myCellNumber,nMask,vMask,nEroded,vEroded,nRing,vRing,nBranches,nInNoMask,nInMask,nInEroded,nInRing,lenTotal,lenInMask,lenInEroded,lenInRing,dInMask,dInEroded,dInRing
200108,BIN1smKO_Female,Cell_3,3_5ADVMLEG1L1_ch2.tif,0.17263351389647996,0.17263351389647996,0.4299999999998363,micron,494,211,33,/Users/cudmore/Desktop/samiVolume2/200108/BIN1smKO_Female/Cell_3/3_5ADVMLEG1L1_ch2.tif,0.01281500195170096,ko,female,1,383805,4918.461824072587,118896,1523.6524720494374,211489,2710.2319477632846,1190,0,1190,196,762,2181.4372393717726,2181.4372393717726,331.9944451761213,1370.546494843838,0.4435202137170393,1.4317157484328173,0.8048895007573361
200108,BIN1smKO_Female,Cell_4_,4_5ADVMLEG1L1_ch2.tif,0.138106801580439,0.138106801580439,0.43000000000006366,micron,482,286,28,/Users/cudmore/Desktop/samiVolume2/200108/BIN1smKO_Female/Cell_4_/4_5ADVMLEG1L1_ch2.tif,0.008201600116396077,ko,female,2,568795,4665.029138205507,173568,1423.5353290026342,316041,2592.0419023859326,1610,0,1610,282,1036,2625.608867514654,2625.608867514654,402.7756802096119,1657.9665185495649,0.562827967356415,1.844428314507813,1.0129500086776466
200108,BIN1smKO_Female,Cell_5,5_5ADVMLEG1L1_ch2.tif,0.21806336616131936,0.21806336616131936,0.43000000000006366,micron,508,220,35,/Users/cudmore/Desktop/samiVolume2/200108/BIN1smKO_Female/Cell_5/5_5ADVMLEG1L1_ch2.tif,0.020447201614493454,ko,female,3,229433,4691.262808018077,73090,1494.4859660033267,123346,2522.0805303413094,918,0,918,541,181,1816.0732230955311,1816.0732230955311,1027.8624877615096,366.69433617460294,0.3871182019458786,1.2151825205506739,0.7200694828129713
200108,BIN1smKO_Female,Cell_6,6_5ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.4299999999998363,micron,507,227,31,/Users/cudmore/Desktop/samiVolume2/200108/BIN1smKO_Female/Cell_6/6_5ADVMLEG1L1_ch2.tif,0.013953574485000245,ko,female,4,230593,3217.5966012196614,65919,919.8056764767312,131161,1830.164783027117,914,0,914,178,532,1720.2821903643462,1720.2821903643462,325.60853776087106,981.6663353376701,0.5346481873185273,1.8702669861245036,0.9399602736967633
200108,BIN1smKO_Female,Cell_9,9_5ADVMLEG1L1_ch2.tif,0.138106801580439,0.138106801580439,0.43000000000006366,micron,505,223,32,/Users/cudmore/Desktop/samiVolume2/200108/BIN1smKO_Female/Cell_9/9_5ADVMLEG1L1_ch2.tif,0.008201600116396077,ko,female,5,362080,2969.6353701446915,116289,953.7558759355834,192748,1580.842019235111,746,1,745,165,439,1192.6315384031138,1188.5073922137205,242.93274772497745,669.5805533092855,0.40021997453371255,1.2461337562380503,0.7518192063168835
200108,BIN1smKO_Female,Cell_11,11_5ADVMLEG1L1_ch2.tif,0.1141378568448758,0.1141378568448758,0.43000000000006366,micron,466,352,31,/Users/cudmore/Desktop/samiVolume2/200108/BIN1smKO_Female/Cell_11/11_5ADVMLEG1L1_ch2.tif,0.005601803657011615,ko,female,6,224005,1254.8320281888869,12065,67.58576112184514,152851,856.2412907778823,657,1,656,12,603,966.376668678665,965.3110647234708,9.223279046732271,896.344109542324,0.7692751245094653,14.282757916762767,1.1273820535406558
200421,BIN1smKO Female,Cell 1,Female KOl 1_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.43000000000006366,micron,391,298,23,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 1/Female KOl 1_3ADVMLEG1L1_ch2.tif,0.0034732753255551072,ko,female,7,415106,1441.7774272898782,90612,314.72042379919935,258940,899.3699127992395,1115,0,1115,180,674,1504.3687405807134,1504.3687405807134,191.73206960262266,888.8613097324568,1.0434126045436074,4.780016251949838,1.6726918692425992
200421,BIN1smKO Female,Cell 10,Female KO 10_3ADVMLEG1L1_ch2.tif,0.18832746379404508,0.18832746379404508,0.43000000000006366,micron,427,149,29,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 10/Female KO 10_3ADVMLEG1L1_ch2.tif,0.015250910456214123,ko,female,8,308449,4704.12807930879,95949,1463.309607363289,169472,2584.60229683552,764,0,764,223,310,1620.6674418233765,1620.6674418233765,413.5162990638066,654.4818042150591,0.3445202627351746,1.107535571193049,0.6270471258992746
200421,BIN1smKO Female,Cell 11,Female KO 11_3ADVMLEG1L1_ch2.tif,0.1534519946917886,0.1534519946917886,0.43000000000006366,micron,510,179,31,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 11/Female KO 11_3ADVMLEG1L1_ch2.tif,0.010125431310203648,ko,female,9,334833,3390.328541889418,81069,820.8585908868996,201563,2040.912311178578,953,0,953,201,483,1561.636470228753,1561.636470228753,326.0589085499423,755.6402876451979,0.4606150852148561,1.9024427441777485,0.7651658827649216
200421,BIN1smKO Female,Cell 12,Female KO 12_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.4299999999998363,micron,367,374,26,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 12/Female KO 12_3ADVMLEG1L1_ch2.tif,0.0034732753255532706,ko,female,10,480649,1669.426311951854,73863,256.54653537134124,323377,1123.17735495144,1338,0,1338,74,1115,1684.8471810842398,1684.8471810842398,83.04070214543567,1397.2570289194896,1.0092372265981338,6.567413505099526,1.5000722491926337
200421,BIN1smKO Female,Cell 13,Female KO 13_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.43000000000006366,micron,395,398,26,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 13/Female KO 13_3ADVMLEG1L1_ch2.tif,0.0034732753255551072,ko,female,11,501026,1740.2012432615732,102277,355.2361804717997,313347,1088.340403436716,1206,0,1206,372,591,1543.0993686599263,1543.0993686599263,449.9587974650615,716.0662754399558,0.8867361603349803,4.343868821611837,1.4178462581993567
200421,BIN1smKO Female,Cell 14,Female KO 14_3ADVMLEG1L1_ch2.tif,0.1534519946917886,0.1534519946917886,0.4299999999998363,micron,507,197,26,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 14/Female KO 14_3ADVMLEG1L1_ch2.tif,0.010125431310198293,ko,female,12,397661,4026.4891402447633,100604,1018.658891531189,235872,2388.305733999092,752,0,752,126,465,1256.2967809111763,1256.2967809111763,167.2198110691007,766.1000937421906,0.31200798938074575,1.233285048955675,0.5260200832024858
200421,BIN1smKO Female,Cell 15,Female KO 15_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.43000000000006366,micron,493,196,30,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 15/Female KO 15_3ADVMLEG1L1_ch2.tif,0.013953574485007622,ko,female,13,265255,3701.255400020697,36875,514.5380591346561,179244,2501.0945049907064,580,0,580,51,407,1093.1966670764152,1093.1966670764152,80.77434356499028,759.3846116876543,0.295358344379667,2.1246176986692493,0.43708730913407745
200421,BIN1smKO Female,Cell 16,Female KO 16_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.43000000000006366,micron,482,233,31,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 16/Female KO 16_3ADVMLEG1L1_ch2.tif,0.0034732753255551072,ko,female,14,608608,2113.863149335443,182283,633.1190461681616,342687,1190.246301488503,1264,0,1264,209,811,1725.097476948309,1725.097476948309,246.42823611983405,1109.2340357332687,0.816087587075183,2.7247600390308095,1.449361762175551
200421,BIN1smKO Female,Cell 17,Female KO 17_3ADVMLEG1L1_ch2.tif,0.14286910304205466,0.14286910304205466,0.43000000000006366,micron,491,158,30,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 17/Female KO 17_3ADVMLEG1L1_ch2.tif,0.00877697965973903,ko,female,15,333769,2929.483724051436,81242,713.0593815165182,201447,1768.0962215154484,737,0,737,167,390,1235.917443885604,1235.917443885604,257.38022644315856,618.3399359369096,0.42188916556817285,1.7332601967273515,0.6990102850999195
200421,BIN1smKO Female,Cell 2,Female KO 2_3ADVMLEG1L1_ch2.tif,0.1183772514909319,0.1183772514909319,0.4299999999998363,micron,394,366,24,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 2/Female KO 2_3ADVMLEG1L1_ch2.tif,0.006025664678333061,ko,female,16,454155,2736.5857419883514,2337,14.081978353264363,306674,1847.9146895631131,1889,716,1173,0,965,2764.029226236204,1617.7492887003032,0,1310.0376723796378,0.5911560759374844,114.8808248469783,0.875445873035824
200421,BIN1smKO Female,Cell 3,Female KO 3_3ADVMLEG1L1_ch2.tif,0.09481015830167701,0.09481015830167701,0.4299999999998363,micron,500,236,22,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 3/Female KO 3_3ADVMLEG1L1_ch2.tif,0.0038652554303898216,ko,female,17,800510,3094.1756245813563,238832,923.1466849508619,457003,1766.4333274544397,1543,0,1543,109,1271,2059.966833881285,2059.966833881285,113.21690179850638,1690.1349718281283,0.6657562736633605,2.2314620931460474,1.1661729893026014
200421,BIN1smKO Female,Cell 4,Female KO 4_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.43000000000006366,micron,500,120,23,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 4/Female KO 4_3ADVMLEG1L1_ch2.tif,0.013953574485007622,ko,female,18,212443,2964.3392243184744,39563,552.0452673503565,134489,1876.60227891419,539,7,532,6,480,1090.8053198203022,1072.4773482405078,7.4737953110630295,981.5261546561411,0.36179305642291293,1.9427344307977883,0.5714995448375175
200421,BIN1smKO Female,Cell 5,Female KO 5_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.43000000000006366,micron,481,196,18,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 5/Female KO 5_3ADVMLEG1L1_ch2.tif,0.013953574485007622,ko,female,19,260776,3638.7573399023477,49759,694.3159127994943,167324,2334.7678971294154,645,0,645,77,415,1276.2368213174482,1276.2368213174482,130.721976758024,832.0979024972636,0.35073424856401614,1.8381212324108176,0.5466225670168647
200421,BIN1smKO Female,Cell 6,Female KO 6_3ADVMLEG1L1_ch2.tif,0.1183772514909319,0.1183772514909319,0.43000000000006366,micron,512,321,30,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 6/Female KO 6_3ADVMLEG1L1_ch2.tif,0.0060256646783362474,ko,female,20,627667,3782.1108716572776,15335,92.40356784228635,442643,2667.2182902127915,1776,305,1471,50,934,2660.9517978903996,2201.601938165083,64.87420981093474,1394.9200819594337,0.582109306912086,23.825940811319743,0.8254299793323022
200421,BIN1smKO Female,Cell 7,Female KO 7_3ADVMLEG1L1_ch2.tif,0.15935401705980365,0.15935401705980365,0.43000000000006366,micron,479,319,26,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 7/Female KO 7_3ADVMLEG1L1_ch2.tif,0.010919292183832979,ko,female,21,359608,3926.66482364381,74402,812.4171770615413,226509,2473.317953267824,890,0,890,131,588,1583.5395086134736,1583.5395086134736,220.3498619509072,1049.670102557174,0.40327850217274297,1.9491703933944753,0.6402490656412583
200421,BIN1smKO Female,Cell 8,Female KO 8_3ADVMLEG1L1_ch2.tif,0.14044760370405274,0.14044760370405274,0.43000000000006366,micron,482,279,28,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 8/Female KO 8_3ADVMLEG1L1_ch2.tif,0.008481977636071834,ko,female,22,399988,3392.6892706971007,85230,722.9189539224025,249719,2118.110973302222,859,0,859,79,654,1535.2278697042175,1535.2278697042175,118.16682280097088,1180.9326004656873,0.45251060359818096,2.123651429215408,0.724809931611248
200421,BIN1smKO Female,Cell 9,Female KO 9_3ADVMLEG1L1_ch2.tif,0.19729543472174735,0.19729543472174735,0.4299999999998363,micron,506,180,25,/Users/cudmore/Desktop/samiVolume2/200421/BIN1smKO Female/Cell 9/Female KO 9_3ADVMLEG1L1_ch2.tif,0.016737960081672235,ko,female,23,284052,4754.451037119162,18932,316.88306026621876,183088,3064.519635433206,805,217,588,49,395,1701.7595145889354,1152.6423144721848,74.49578618876399,771.2027863820058,0.2424343642353711,3.63743746195783,0.37612495646784955
191230,BIN1_smKO_Male,Cell_12,12_5ADVMLEG1L1_ch2.tif,0.1490361163691881,0.1490361163691881,0.4299999999998363,micron,512,512,24,/Users/cudmore/Desktop/samiVolume2/191230/BIN1_smKO_Male/Cell_12/12_5ADVMLEG1L1_ch2.tif,0.00955105851243274,ko,male,0,334956,3199.184355090421,53992,515.6807512032685,223729,2136.8487699280645,317,4,313,44,207,396.39572338167204,390.49204836910945,47.513634309321965,243.96613710906286,0.1220598768394742,0.7572360369433049,0.18274201425225572
191230,BIN1_smKO_Male,Cell_13,13_5ADVMLEG1L1_ch2.tif,0.14744497758910063,0.14744497758910063,0.4299999999998363,micron,452,231,28,/Users/cudmore/Desktop/samiVolume2/191230/BIN1_smKO_Male/Cell_13/13_5ADVMLEG1L1_ch2.tif,0.009348209208984107,ko,male,1,317286,2966.0559070817317,50045,467.83112986360965,211217,1974.5007044939962,189,0,189,34,114,208.29810925111747,208.29810925111747,25.636594455389737,129.37948044925878,0.07022730379214584,0.44524208834038936,0.10549406681751368
191230,BIN1_smKO_Male,Cell_14,14_5ADVMLEG1L1_ch2.tif,0.17120678526731373,0.17120678526731373,0.43000000000006366,micron,465,134,21,/Users/cudmore/Desktop/samiVolume2/191230/BIN1_smKO_Male/Cell_14/14_5ADVMLEG1L1_ch2.tif,0.012604058228276137,ko,male,2,135051,1702.1906677869206,4060,51.17247640680112,99504,1254.1542099463888,245,2,243,3,212,408.9774623579238,406.49646334649503,0.6848271410692549,352.2028092163354,0.2388078321889731,7.9436543214169975,0.3241200006527678
191230,BIN1_smKO_Male,Cell_15,15_5ADVMLEG1L1_ch2.tif,0.19729543472174735,0.19729543472174735,0.43000000000006366,micron,473,241,16,/Users/cudmore/Desktop/samiVolume2/191230/BIN1_smKO_Male/Cell_15/15_5ADVMLEG1L1_ch2.tif,0.01673796008168108,ko,male,3,283915,4752.1579365904845,3440,57.57858268098292,216366,3621.525471033009,689,0,689,9,623,1143.522362595761,1143.522362595761,18.7324277707064,1021.6834597369121,0.24063223021080826,19.860203383808614,0.31575709510875843
200414,Bin1smKO Male,Cell 1,Male KO cell 1_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.4299999999998363,micron,510,254,23,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 1/Male KO cell 1_3ADVMLEG1L1_ch2.tif,0.0034732753255532706,ko,male,4,515905,1791.88010682956,98053,340.56506549647486,335678,1165.9021147310707,1440,0,1440,182,1095,1917.7677403237933,1917.7677403237933,174.25218773725146,1484.9267806730968,1.0702544958306228,5.63113464831772,1.6448788591194463
200414,Bin1smKO Male,Cell 10,Male KO cell 10_3ADVMLEG1L1_ch2.tif,0.15935401705980365,0.15935401705980365,0.43000000000006366,micron,509,220,50,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 10/Male KO cell 10_3ADVMLEG1L1_ch2.tif,0.010919292183832979,ko,male,5,773782,8449.15174459065,393967,4301.840783788127,308051,3363.698876521933,2278,0,2278,1653,277,3930.0722504632827,3930.0722504632827,2828.7702443333037,446.98774048078485,0.46514400134657413,0.9135791973692082,1.1683781440409375
200414,Bin1smKO Male,Cell 11,Male KO cell 11_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.4299999999998363,micron,506,302,49,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 11/Male KO cell 11_3ADVMLEG1L1_ch2.tif,0.013953574485000245,ko,male,6,322204,4495.897513365019,107229,1496.2278384520912,172552,2407.717184535762,672,0,672,71,459,1318.8069602892,1318.8069602892,131.61722145018953,851.4363050134733,0.29333563684865227,0.8814212156709768,0.5477416404051136
200414,Bin1smKO Male,Cell 12,Male KO cell 12_3ADVMLEG1L1_ch2.tif,0.2301779920376829,0.2301779920376829,0.43000000000006366,micron,512,232,35,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 12/Male KO cell 12_3ADVMLEG1L1_ch2.tif,0.022782220447958208,ko,male,7,242962,5535.213844476822,77618,1768.3103867296202,131961,3006.364592533013,687,0,687,405,127,1442.6586939692356,1442.6586939692356,813.5172798695947,265.1954926625152,0.2606328742671356,0.8158401968318146,0.47986817618608374
200414,Bin1smKO Male,Cell 13,Male KO cell 13_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.43000000000006366,micron,512,512,37,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 13/Male KO cell 13_3ADVMLEG1L1_ch2.tif,0.0034732753255551072,ko,male,8,1315397,4568.735943409211,444267,1543.0616090583908,701583,2436.7909227289288,2884,0,2884,690,1549,3686.166237208623,3686.166237208623,794.0139541521609,1931.3218702013774,0.806824093768481,2.3888652375053256,1.5127133816965044
200414,Bin1smKO Male,Cell 14,Male KO cell 14_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.43000000000006366,micron,512,512,36,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 14/Male KO cell 14_3ADVMLEG1L1_ch2.tif,0.0034732753255551072,ko,male,9,1985918,6897.639987975747,866168,3008.439942185416,921346,3200.088328098896,3235,0,3235,571,2213,4108.32499381497,4108.32499381497,670.2018276233533,2748.911997890531,0.5956131373885521,1.3655998034750751,1.2838161239929393
200414,Bin1smKO Male,Cell 15,Male KO cell 15_3ADVMLEG1L1_ch2.tif,0.129071779010528,0.129071779010528,0.43000000000006366,micron,510,167,29,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 15/Male KO cell 15_3ADVMLEG1L1_ch2.tif,0.007163595378886368,ko,male,10,504452,3613.690016069986,189629,1358.425428102843,255455,1829.976257513417,1139,0,1139,271,619,1760.6625301060803,1760.6625301060803,383.8259970689755,912.7748805381,0.4872201329600656,1.2961053979716766,0.9621231548099315
200414,Bin1smKO Male,Cell 16,Male KO cell 16_3ADVMLEG1L1_ch2.tif,0.2762136413078605,0.2762136413078605,0.43000000000006366,micron,469,171,28,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 16/Male KO cell 16_3ADVMLEG1L1_ch2.tif,0.032806409527160255,ko,male,11,362122,11879.922630794326,137949,4525.61138786223,180966,5936.844706492083,1032,0,1032,567,163,2395.9874573910924,2395.9874573910924,1301.7079065779874,354.95196937015413,0.20168375938580416,0.5294284577365996,0.4035792707818384
200414,Bin1smKO Male,Cell 17,Male KO cell 17_3ADVMLEG1L1_ch2.tif,0.16572817562943976,0.16572817562943976,0.43000000000006366,micron,506,222,25,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 17/Male KO cell 17_3ADVMLEG1L1_ch2.tif,0.011810306124910594,ko,male,12,566379,6689.109372720737,227536,2687.269814437657,274688,3244.149368839441,1668,0,1668,618,633,2868.9097949872485,2868.9097949872485,1007.5846171500459,1051.889192671309,0.42889264252235487,1.0675927588564835,0.8843334473263077
200414,Bin1smKO Male,Cell 18,Male KO cell 18_3ADVMLEG1L1_ch2.tif,0.138106801580439,0.138106801580439,0.4299999999998363,micron,508,236,29,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 18/Male KO cell 18_3ADVMLEG1L1_ch2.tif,0.00820160011639174,ko,male,13,671702,5509.031201380564,272026,2231.0484732615796,324384,2660.467852155618,1545,0,1545,451,707,2480.1245378740573,2480.1245378740573,699.4959777007408,1075.0032425066797,0.45019250158767254,1.111640812648213,0.9322136840949087
200414,Bin1smKO Male,Cell 19,Male KO cell 19_3ADVMLEG1L1_ch2.tif,0.2301779920376829,0.2301779920376829,0.43000000000006366,micron,506,160,25,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 19/Male KO cell 19_3ADVMLEG1L1_ch2.tif,0.022782220447958208,ko,male,14,368803,8402.15124786833,127390,2902.227062865396,194161,4423.418704396014,992,0,992,634,126,2080.1811089525772,2080.1811089525772,1326.1937905123011,230.1374605625463,0.24757720345492829,0.7167533979573586,0.47026547744288455
200414,Bin1smKO Male,Cell 2,Male KO cell 2_3ADVMLEG1L1_ch2.tif,0.1770600001451892,0.1770600001451892,0.43000000000006366,micron,511,291,25,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 2/Male KO cell 2_3ADVMLEG1L1_ch2.tif,0.013480604770110186,ko,male,15,328888,4433.609141631999,82145,1107.3642788407012,197025,2656.0161548309593,1017,0,1017,165,622,1843.418771263085,1843.418771263085,270.5938433718462,1126.6080150471428,0.4157828785476854,1.6646904785414955,0.6940540508046753
200414,Bin1smKO Male,Cell 20,Male KO cell 20_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.43000000000006366,micron,484,155,26,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 20/Male KO cell 20_3ADVMLEG1L1_ch2.tif,0.013953574485007622,ko,male,16,309412,4317.403388555178,84833,1183.7235842866517,180829,2523.2109205494435,629,0,629,52,503,1125.5632692622066,1125.5632692622066,90.95091673361794,870.3096518215356,0.26070375361401593,0.9508666416750544,0.44608370235537376
200414,Bin1smKO Male,Cell 21,Male KO cell 21_3ADVMLEG1L1_ch2.tif,0.18832746379404508,0.18832746379404508,0.43000000000006366,micron,454,210,28,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 21/Male KO cell 21_3ADVMLEG1L1_ch2.tif,0.015250910456214123,ko,male,17,405828,6189.246488624465,135679,2069.228279788676,215961,3293.601873034458,1156,0,1156,532,334,2288.4518559890835,2288.4518559890835,1019.5193184115867,639.2967457997507,0.3697464400868744,1.1059446066640826,0.6948173896563549
200414,Bin1smKO Male,Cell 22,Male KO cell 22_3ADVMLEG1L1_ch2.tif,0.15935401705980365,0.15935401705980365,0.43000000000006366,micron,457,183,26,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 22/Male KO cell 22_3ADVMLEG1L1_ch2.tif,0.010919292183832979,ko,male,18,380283,4152.421189544557,123178,1345.0165726201787,206311,2252.770089738766,1163,0,1163,530,304,2061.9309931281623,2061.9309931281623,945.6509704019927,482.22812224523756,0.49656113843170074,1.5330153063552132,0.9152869183234169
200414,Bin1smKO Male,Cell 23,Male KO cell 23_3ADVMLEG1L1_ch2.tif,0.16572817562943976,0.16572817562943976,0.43000000000006366,micron,443,198,33,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 23/Male KO cell 23_3ADVMLEG1L1_ch2.tif,0.011810306124910594,ko,male,19,355388,4197.241073119726,123911,1463.4268422437965,185912,2195.6776322943783,1326,0,1326,749,264,2259.018527787216,2259.018527787216,1220.1068220971226,428.79549999579905,0.5382151009277464,1.5436497832194878,1.0288479941505118
200414,Bin1smKO Male,Cell 24,Male KO cell 24_3ADVMLEG1L1_ch2.tif,0.1534519946917886,0.1534519946917886,0.4299999999998363,micron,512,191,28,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 24/Male KO cell 24_3ADVMLEG1L1_ch2.tif,0.010125431310198293,ko,male,20,234856,2378.01829578793,55161,558.528916501848,142483,1442.7018293709834,783,0,783,178,390,1335.8521719721448,1335.8521719721448,278.7771043884617,651.2810650620399,0.5617501658159131,2.391733234402242,0.9259378097237009
200414,Bin1smKO Male,Cell 25,Male KO cell 25_3ADVMLEG1L1_ch2.tif,0.18832746379404508,0.18832746379404508,0.43000000000006366,micron,420,256,32,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 25/Male KO cell 25_3ADVMLEG1L1_ch2.tif,0.015250910456214123,ko,male,21,395858,6037.19491137601,134397,2049.6766125838094,210188,3205.558366970734,999,0,999,353,386,2006.4078736440545,2006.4078736440545,677.8806763410884,788.963850510179,0.33234107944127145,0.9788899679714789,0.6259152521812037
200414,Bin1smKO Male,Cell 26,Male KO cell 26_3ADVMLEG1L1_ch2.tif,0.14286910304205466,0.14286910304205466,0.43000000000006366,micron,509,232,22,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 26/Male KO cell 26_3ADVMLEG1L1_ch2.tif,0.00877697965973903,ko,male,22,418976,3677.3438299188197,106197,932.0889089253058,249963,2193.9201666873473,1039,0,1039,213,526,1798.748392826395,1798.748392826395,335.00363394160377,886.2615263076426,0.48914338066291285,1.929803450724828,0.8198786902726586
200414,Bin1smKO Male,Cell 27,Male KO cell 27_3ADVMLEG1L1_ch2.tif,0.11197848400616912,0.11197848400616912,0.43000000000006366,micron,488,273,24,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 27/Male KO cell 27_3ADVMLEG1L1_ch2.tif,0.005391847778538345,ko,male,23,480968,2593.3062423480305,130447,703.3503671669914,282574,1523.5959941726942,1470,0,1470,370,713,2237.5070188018544,2237.5070188018544,482.2164622938056,1099.6929664182092,0.8628009227232537,3.181212555293398,1.468569770043804
200414,Bin1smKO Male,Cell 28,Male KO cell 28_3ADVMLEG1L1_ch2.tif,0.17263351389647996,0.17263351389647996,0.43000000000006366,micron,503,257,36,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 28/Male KO cell 28_3ADVMLEG1L1_ch2.tif,0.012815001951707738,ko,male,24,286613,3672.94615438481,80220,1028.0194565659947,164594,2109.2724312393834,717,0,717,175,371,1374.0469620132292,1374.0469620132292,291.01499170257046,729.9906521233972,0.3740994025662136,1.3365962611282747,0.6514317172418811
200414,Bin1smKO Male,Cell 29,Male KO cell 29_3ADVMLEG1L1_ch2.tif,0.12185894851081663,0.12185894851081663,0.43000000000006366,micron,502,312,37,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 29/Male KO cell 29_3ADVMLEG1L1_ch2.tif,0.006385329432830545,ko,male,25,694791,4436.469421965768,233090,1488.3564374984717,373419,2384.4033314781495,1492,0,1492,349,822,2377.600188210179,2377.600188210179,514.3933306473712,1287.31194870455,0.53592168953949,1.597466929498614,0.9971468152312332
200414,Bin1smKO Male,Cell 3,Male KO cell 3_3ADVMLEG1L1_ch2.tif,0.12185894851081663,0.12185894851081663,0.43000000000006366,micron,510,157,20,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 3/Male KO cell 3_3ADVMLEG1L1_ch2.tif,0.006385329432830545,ko,male,26,473449,3023.1278346441886,129893,829.409596018658,276660,1766.5652408868987,1325,0,1325,236,828,1994.734497146138,1994.734497146138,327.47468906531395,1203.6486272036584,0.6598247266579487,2.4050053275502075,1.1291598243746082
200414,Bin1smKO Male,Cell 30,Male KO cell 30_3ADVMLEG1L1_ch2.tif,0.19729543472174735,0.19729543472174735,0.43000000000006366,micron,497,166,35,/Users/cudmore/Desktop/samiVolume2/200414/Bin1smKO Male/Cell 30/Male KO cell 30_3ADVMLEG1L1_ch2.tif,0.01673796008168108,ko,male,27,237206,3970.3445591352424,15405,257.8482750582971,159579,2671.0269318745854,615,168,447,18,331,1230.0206570959865,854.5606241995987,19.30940666368465,639.5757642701053,0.21523588481341416,3.314199499711179,0.31993710508933326
