,myCellNumber,filename,genotype,sex,branchType,len3d,euclideanDist,tortuosity,path
4255,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,0.7242008150929488,0.6818971913959923,1.0620381257332234,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4256,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,0.9818549644890858,0.981854964489086,0.9999999999999998,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4257,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,1.2682143101814856,1.2682143101814856,1.0,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4258,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,4.4894515948131595,3.424354373349156,1.3110359224948718,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4259,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.4091525603920942,1.1903566819065996,1.183806989796578,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4260,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,0.7242008150929488,0.57887187727343,1.2510554468530048,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4261,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,1.447128303349344,1.4104947555807819,1.0259721261802763,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4262,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.9152098991409758,0.9661460546466341,1.9823192258870839,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4263,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.1044408807195196,0.9661460546466341,1.1431407036314676,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4264,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,2.1882533334176237,1.9502029509544232,1.1220644150634165,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4265,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,3,1.1909693957473195,0.0,inf,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4266,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,2.4246300464725064,2.068847196406204,1.171971545643551,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4267,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.8366973257991606,1.4518507131655567,1.2650731298636757,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4268,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.574931216300408,1.032410444551597,1.525489425849854,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4269,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,3,1.7778215622169733,0.0,inf,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4270,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,3,1.4881568638569815,0.0,inf,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4271,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.6927520167389434,1.474210666661999,1.1482429580921292,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4272,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.9577014290467705,1.674849046506103,1.1688823139797135,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4273,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.3194809758332937,1.156293229142574,1.1411300720075377,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4274,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.4970287087370038,1.1568920345836116,1.2940090034208025,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
